0,0.9394107848211438,0.3480129794405009
1,0.26943821819883496,4.272367989355134
1,-3.2710800342239366,1.8727611815994476
1,-0.9744907297943709,4.191905473386017
1,0.974091615898666,3.8949363359325253
0,-0.22969203489166026,0.7814925799894571
1,-1.002792678474917,2.1678382671911356
0,-1.6347090043618995,0.5378563506692766
1,0.287412035937495,3.1621640529760784
1,1.012452943395783,2.9829160501013026
0,0.061944670155219816,1.373282048410081
1,-2.2338515750572503,2.751023149783628
0,-2.9736019513545653,0.6970164466207236
1,0.8373863987983383,5.98600834353306
0,-1.1123476386831255,1.6520566038269318
1,0.22095885458058526,4.181974435728596
1,2.4403727628199494,5.738481434141184
0,0.7475137646982751,1.1085235177726924
1,1.7145525730767133,3.982790699479174
0,0.8209335574963474,0.8053050784458902
0,-1.6495926915584869,0.5531742089928402
0,0.6755659483722537,0.9863990501471991
0,-1.566474074613509,0.7547475174924966
1,-0.10436521777921638,5.700515971509667
1,-3.8025819560529732,3.2407886072770493
1,-1.2159751865642194,2.9027637091277216
0,2.622559209175293,0.8479481010557172
1,-0.033411533904370884,2.6185965612433755
0,2.206938535482406,2.273853433812973
1,-0.40598907678293467,4.2203520675886415
0,0.03071084177606924,0.6284594668687246
0,0.18581869927654696,0.786856290887056
0,1.0180708212801362,1.0036527886753714
0,0.8013484447418412,0.914121483020389
0,2.282809825428582,0.40084572957387954
1,1.107853506326547,3.1515332067315365
0,1.9735929091772506,0.8642409289184911
1,1.317811139510495,3.694263418950021
0,0.5339854677490877,1.0039704778533103
1,4.238586228323402,7.508484240583082
0,0.9434758949758988,0.8499327346501606
1,-0.7994368768482126,5.627277551609616
1,1.135104490789612,3.7667583444493906
0,-0.5894699650652269,0.9138140840303046
0,0.3698840941863052,1.0994677561726927
0,-2.0994324819064643,0.6705102965920948
1,0.7591980211138081,6.440478380052781
1,-2.4925488715755,3.7139696748915996
0,-0.5979015015706247,1.6346656123765686
0,-1.0373728889256735,1.0298050794444658
0,-0.6491688994678856,0.9185653188462182
0,-1.1933949505498391,1.2584532292717339
1,0.3642367587450091,5.710220248665478
0,-0.34736923771227507,1.008572876364951
1,-0.7766249774182956,3.5336555635398725
0,-2.320509347947144,1.1493233887846432
0,-0.10815599743945459,1.0322914133063592
0,-2.37674600105962,1.0194577947388563
0,-0.3008178222716777,1.1363337404646339
1,-0.9198666866570734,4.218627826972484
0,0.05150180449410473,0.31309771501262407
1,0.20840358295824687,4.298733314805844
1,-0.2043341870695752,2.6335194220613767
0,-1.3754810271375015,0.6251847251485633
0,-1.8085373197041386,0.9502771027927743
1,2.5491715802160484,4.307145912384142
1,-1.336319011757038,3.4430143119368166
0,2.904863084945239,1.6887208551396093
1,-1.310171920037701,3.517339570421578
